# ---
# experiment_id: ZIF-67 Synthesis - 2 identical vials_Aditya_and_Hardik_20250728_171409
# experiment_name: ZIF-67 Synthesis - 2 identical vials
# operator_name: Aditya_and_Hardik
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of 2 identical vials of MOF
# created_at: 2025-07-28T17:14:09.854644
# instrument_serial: 2
# measurement_timestamp: 2025-07-28T17:44:48.320535
# well_id: A2
# slot: Well A2 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250728_171608
# white_id: white_20250728_171610
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,15 min,30 min,45 min,60 min,75 min
720.2,0.0317970340257475,0.2302531895414851,0.5657076772979104,0.7245299051615461,0.8002337230832834,0.8248155810616163
720.6,0.0331080626624108,0.231224079548944,0.5664260859905328,0.7251935088319356,0.8009166403965172,0.825500955298413
721.1,0.03208950535552,0.2298644805731516,0.5647519688966445,0.7233945405254537,0.7991220015457363,0.8237076466035709
721.5,0.0328554805655475,0.2302505291811394,0.5647531137073087,0.723224933441297,0.7988992733426117,0.8234790294914314
721.9,0.0337282986181321,0.2307940945954568,0.5649353086551052,0.7232482661150771,0.7988937241514987,0.8234776375924439
722.4,0.0343641462831763,0.231113156094421,0.5648634825676336,0.7230336272102583,0.7986533844154795,0.8232149177349922
722.8,0.0304330557437003,0.2268764029788635,0.5602728731622032,0.7183556327652489,0.7939542372280017,0.8184880336912776
723.2,0.0291491921483145,0.225234762243409,0.558157156181734,0.7160351138422506,0.7915507024612756,0.8160480120801042
723.7,0.025409401977276,0.2211613072052938,0.5536731859974985,0.7113969654696571,0.7868530654802934,0.8113165303753602
724.1,0.022059106080926,0.2175347124352656,0.5498758555639034,0.7076324170017716,0.7831620576268628,0.8076243562205961
724.5,0.0212345426231723,0.2163634505932858,0.5483586170208136,0.7059714803759529,0.7814610009678815,0.8059182541414016
724.9,0.0276728129404769,0.2224609683332197,0.5540586911472177,0.711509406483807,0.7869422382664258,0.8114057870303487
725.4,0.0323860533572018,0.2268454402477427,0.5580796012180143,0.7154116594697401,0.7907792855278435,0.8152494578247164
725.8,0.028093216752234,0.2221742900946646,0.5528855477855356,0.7099610143407613,0.7852019378780196,0.8096231974606231
726.2,0.0215584989723359,0.2153302098124704,0.5456816359846096,0.7026487881454182,0.7778404868114555,0.8022607375856696
726.7,0.0231185181996539,0.2166420386007818,0.5468137230414235,0.7037995985344673,0.7790184396407259,0.8034843519900952
727.1,0.027252489008659,0.220407715108628,0.5500891605600768,0.7068589779094618,0.7819645099154113,0.8063819523456257
727.5,0.0302343019951401,0.2230383632618183,0.5523371274952407,0.708952392910083,0.784008017878909,0.8084066058176512
728.0,0.0321964091455688,0.2247218994061305,0.553820362270607,0.710450102915101,0.7855524962079561,0.8099706649613995
728.4,0.0294824378273405,0.2216823677955701,0.5503699970712639,0.7068440877116976,0.7818835875314765,0.8062836856225478
728.8,0.0268091235383508,0.2186402997290693,0.5467296994014116,0.702910505545563,0.7778052561474674,0.8021689165924593
729.2,0.0267316230466128,0.2182871731926706,0.5461016379933687,0.7022349659967289,0.7771359246853042,0.8014884034212512
729.7,0.0240914684114598,0.2153655824082709,0.5428154516542202,0.6988216517764017,0.7736613700857713,0.7979970728471175
730.1,0.023467741904305,0.2144649414932335,0.5415741233304188,0.6974688034620214,0.7722938640577341,0.7966134377453379
730.5,0.0246558155271181,0.2154146853032951,0.5423272085310491,0.6982035748497251,0.7731188643866708,0.7974327329055492
731.0,0.0278623918700123,0.2182636204012206,0.5445923082997522,0.700134114688055,0.7749136491566853,0.7991391025116789
731.4,0.0316496892716022,0.2217500753870471,0.5477581255996972,0.7031772670661028,0.777969898320975,0.8021591206990341
731.8,0.0346808367447585,0.2244688321258673,0.5500865453674332,0.7053477063935636,0.7801010302279049,0.804274331471734
732.3,0.036540598445963,0.226031077802582,0.5513253345862057,0.7064686764378169,0.7812069334338105,0.8053653751475075
732.7,0.0382479386728471,0.2274911116991176,0.5525642749822258,0.7077189613921704,0.7824857325317922,0.8066622210792171
733.1,0.0367671844157997,0.2256574880704962,0.5502445518651952,0.7051397506018735,0.7797845192538916,0.8039510479732154
733.5,0.0358645251910615,0.2244483588379075,0.5487226667453637,0.7035000383658034,0.7781401770631107,0.8022883754013322
734.0,0.0385450836078429,0.2267846072817375,0.5506788193185695,0.7052949142248826,0.7798867835652302,0.8040012148269737
734.4,0.0421587564781789,0.2301761359329353,0.5538884822858335,0.7085280550775843,0.7832088525085491,0.8073217935548931
734.8,0.0404403939208718,0.2281838532279857,0.5515113238350748,0.7060094497943908,0.7806766451401178,0.8047675708781169
735.3,0.0361266995045231,0.2235374386086495,0.546327295817627,0.700554166911114,0.7750938082829606,0.7991493237967034
735.7,0.0362193655354583,0.2232991908661346,0.5456496004904838,0.6996980202329606,0.7741452481651455,0.798168172629826
736.1,0.0368318777422979,0.223557923767255,0.5455721716526213,0.6994854663267677,0.7738877774862385,0.7979163606305023
736.5,0.0354805249217292,0.2218993030746469,0.5436430889374225,0.6975234545180071,0.771938047978283,0.7959615933702426
737.0,0.0358829110131079,0.2220233796316924,0.5434338322436536,0.6971895608312348,0.7716093215538368,0.7956303619295574
737.4,0.0375242164164149,0.2233578321496543,0.544296261938503,0.6978342076124516,0.7721820493894903,0.7961712033701234
737.8,0.0387826758830194,0.2243540834010254,0.5450496394517687,0.6985033441299076,0.7728940309751896,0.7968769440404998
738.2,0.041388156638873,0.2266557228828354,0.546952489898139,0.7001994170200077,0.7745125507997385,0.7984895637604144
738.7,0.0399343851873469,0.2249695284580688,0.5449892832302982,0.6981837384199395,0.772480879167915,0.7964888655591689
739.1,0.0379278462869639,0.222625503566756,0.5421161113344591,0.695044276941809,0.7692307294212728,0.7931841393127727
739.5,0.0386859316732891,0.2230348363665583,0.5421009433976215,0.6948487702331302,0.7689771276242457,0.7929077396821524
740.0,0.0394580121287871,0.2234814461745616,0.5422194652295264,0.6948813584262296,0.768985797049037,0.7928908033091496
740.4,0.0452782896862397,0.2290201050677872,0.5475184451266102,0.7001503589495529,0.7743093388273344,0.7982075155496555
740.8,0.049088577607072,0.2324801836577577,0.5505358594878252,0.7029722904426264,0.7770328129280132,0.8008841677259533
741.2,0.0499284417391779,0.2330419398479966,0.5508240858555797,0.7031950628514383,0.7772294672688643,0.8011038953461915
741.7,0.0435409153926293,0.2263854264060801,0.5438704166503882,0.6961892975104055,0.770229629551226,0.7940932413985219
742.1,0.0387016623149562,0.2212424810687742,0.538377453395312,0.6905652236402718,0.7645707820345841,0.7884169737875243
742.5,0.035610691631968,0.2178198742678715,0.5344961778267494,0.6864763297447288,0.7603972775284253,0.7842031923712293
742.9,0.0369226342731178,0.2188552977270136,0.5351997804939402,0.6870839274636135,0.761012957152887,0.7847624852609392
743.4,0.039723989157803,0.221364329906874,0.5373510227566227,0.6891359675294012,0.7630089151993683,0.7867290533759058
743.8,0.0411932717388934,0.2225589357029996,0.5381080544060589,0.6897191629200269,0.7635034825294508,0.787188870722169
744.2,0.0397752750256118,0.2209036203251556,0.5361279720311946,0.6876700448569315,0.761449275612575,0.7851407907606611
744.7,0.0416538137309706,0.222491980783284,0.5373378848219351,0.6887015143415328,0.7624295368591442,0.7861018634303545
745.1,0.0416595967294624,0.2222037291200014,0.5366582190145492,0.6878944319242126,0.761561927810381,0.7852132738972155
745.5,0.0428740115962543,0.2231460277844586,0.5373099094754369,0.6884601715509004,0.7621522819278682,0.7858094729688768
745.9,0.0450004427004454,0.2249879517795936,0.5388359231534552,0.6898909383599626,0.7635678781160851,0.7872293750274862
746.4,0.0400848739503534,0.219788421016622,0.5332754513758597,0.6842018092035318,0.7578561539923848,0.7815062641783682
746.8,0.0372141514337834,0.2165903449269696,0.529642059388366,0.6804047998906108,0.7540054608782876,0.777612757630962
747.2,0.0352065117268454,0.2143247172150998,0.5271423532652021,0.6778831964556056,0.7515169898534088,0.7751092691492292
747.6,0.0316608814604829,0.2104476818695411,0.5227553964213145,0.6732224752185243,0.7467730802398789,0.7702965787848527
748.1,0.0340180058957711,0.2125113205454936,0.5245139037722054,0.6748833126938518,0.7484216804883127,0.7719214923396116
748.5,0.0428196405880402,0.2210382928071497,0.5328404748235385,0.6831764719444662,0.7567611100161131,0.7802584458985713
748.9,0.045816223602695,0.2236662983888164,0.5349972271895074,0.6850476336664639,0.7585409270316908,0.7819964624720263
749.3,0.0463322168092434,0.2238706483362805,0.5349014479348891,0.6847793808600745,0.7582694755747084,0.7816911654311389
749.8,0.0455734160616948,0.2228810919026635,0.5336636715376797,0.6834954154286995,0.7570102488883556,0.7804065169083066
750.2,0.0425469707519369,0.219601881007228,0.5300454192789684,0.679790072317862,0.7532840093011213,0.7766672721786677
750.6,0.0442120532253709,0.2209681469863945,0.5309895740720438,0.6805843163206369,0.7540012450763292,0.7773624573884999
751.0,0.0448504848651041,0.2213795105704065,0.5311075005997701,0.6806388213453757,0.7540519097364554,0.7774027087206522
751.5,0.0434390769598171,0.2197813485595388,0.5292484967662995,0.6787706789657079,0.7522289023173474,0.7755737271854067
751.9,0.0433669702586524,0.2194274049591831,0.528351241862111,0.677590310346604,0.7509091026918123,0.7742236703769221
752.3,0.0437098043649469,0.2195284043751463,0.5281475882434608,0.6772639724778617,0.750566466882946,0.773894768367867
752.7,0.0403538178811605,0.2158250394687817,0.5239676277947948,0.6728137427918086,0.7460212445964494,0.7693045895923165
753.2,0.0415936002451765,0.2167856030807674,0.5247314081250689,0.6735532411291812,0.7467898944741783,0.7700634639766261
753.6,0.044184111055226,0.2190725300768998,0.5268252897765415,0.6756069488106695,0.7489012892419407,0.7721772091007442
754.0,0.0432654856828908,0.2177420805596132,0.524998774043603,0.6735067613679957,0.7466830853643768,0.7698882360916727
754.4,0.0393027695783974,0.2135053122614507,0.5205247997737426,0.6690277091104281,0.7422389190426173,0.7654596042678615
754.9,0.0386700095319368,0.2125692226533265,0.5191316053229749,0.667444436084261,0.7405868256955752,0.7637683557718127
755.3,0.0423316056972218,0.2159964825998432,0.5222991114590009,0.670545597893097,0.7437441497728462,0.7668983024553304
755.7,0.0447223270350577,0.2181207184576999,0.5239989641634818,0.6720243003004689,0.7451726820056824,0.7682818339528097
756.1,0.0452521267391606,0.2183906686963864,0.5239201643209092,0.6717659769501828,0.7449072497046028,0.7680061185975019
756.5,0.046287236812737,0.2192218397875238,0.5245157950955248,0.672290546074717,0.7454750963502923,0.7685756937759431
757.0,0.0447700361776199,0.2174856455208488,0.5224541562906323,0.6700729024942186,0.7432293119600052,0.7663456177366859
757.4,0.0454655218652741,0.2179043645431935,0.5223826110692422,0.6697264275000455,0.7428154748999765,0.7658711340572122
757.8,0.0463189950295091,0.2185082309039329,0.5226354866642579,0.6697999904160234,0.7428801585425009,0.7659035889790895
758.2,0.045107761184145,0.2170566246984714,0.5209634071892911,0.6680568070679644,0.7411662855335863,0.7642111496957722
758.7,0.0450282178979924,0.2167005801122395,0.5203299488842459,0.667327522864064,0.7404046046376909,0.7634597944795768
759.1,0.0443873530273946,0.215828790844714,0.5193013119145546,0.6662702172945859,0.7394164812897354,0.7624902889596211
759.5,0.0450944015604264,0.216213323596345,0.5191899780704227,0.6658995377393264,0.7389624200132148,0.7619962210009368
759.9,0.0441662038861595,0.2150441139431122,0.5177266292729122,0.6643636864664799,0.7374235815357445,0.7604686403986678
760.4,0.0465669559016045,0.2171426046625847,0.5193596933459562,0.6657811810804368,0.7387472271375037,0.7617583172002325
760.8,0.0460109013434967,0.2163545992532446,0.5183795919327352,0.6647431547914759,0.7377486300078698,0.7607948067516107
761.2,0.0420771495358858,0.2121788572467151,0.5138631235634862,0.6601133112414747,0.7330783345366857,0.7561293008688129
761.6,0.0424401185519723,0.2123260330967175,0.513611473697084,0.6597457676493157,0.7326224941842439,0.755684899294668
762.0,0.0477180909569045,0.2174180258072425,0.5184067633546632,0.6645101882733447,0.7373827210514013,0.760472441681558
762.5,0.0481063301796338,0.217549685745415,0.5181467211050614,0.6640972352201296,0.7369338374005687,0.7600121747279913
762.9,0.0482902666248944,0.2174795639596101,0.5176736050427811,0.6634404469985772,0.7362108440851162,0.7592729989530705
763.3,0.0487278359370748,0.2177246621264539,0.5175986299060832,0.6632341866066285,0.7359873411952793,0.759053621407071
763.7,0.0505768249586944,0.2193496760793286,0.5188836656232292,0.6643949348619067,0.7371029103927551,0.7601569982458021
764.2,0.0509527841895389,0.2194887226465314,0.5186085089957947,0.6639696463285192,0.736593329559762,0.7596307259936826
764.6,0.0503829703208882,0.2187304373779476,0.5176678822943334,0.6630467524824832,0.7356976991795577,0.7587653256783027
765.0,0.0512246429846618,0.2192433227101768,0.5177330524230199,0.6628866435691728,0.7354091381470391,0.7584323828134115
765.4,0.0482675785058117,0.2159756652478631,0.5141435127742144,0.659118949484534,0.7315470158540532,0.7545705792673812
765.8,0.0464803302204272,0.2138716400252459,0.5117344959232343,0.6565586901308796,0.728906085211874,0.7519478689830289
766.3,0.0450384281124205,0.2122142081504476,0.5099354732455053,0.6547780768422821,0.7271816703391033,0.7502414493903329
766.7,0.0459837104079049,0.2128849727779688,0.5102087721384019,0.6548457284037864,0.7271604717616906,0.7502057372343004
767.1,0.0447786896300904,0.2114468246585494,0.508461121009897,0.6529574181206877,0.7252173479928383,0.7482870518527114
767.5,0.045860867647026,0.2122737627159244,0.5088838044719967,0.6532130452792928,0.7254185864174263,0.7484577992419751
767.9,0.0469412499654359,0.2130706667824806,0.5093238492025259,0.6534971615613043,0.7256869830760615,0.7486786264176807
768.4,0.0435268397430246,0.2094365729080979,0.5054743396817843,0.6496001901192107,0.7218622572650857,0.7448498833689994
768.8,0.0418200403893371,0.2074849036502493,0.5031828378768699,0.6471551523141335,0.7194113159153037,0.7423784509815086
769.2,0.039191950658963,0.2045567404577918,0.4998222632307064,0.6435963864812292,0.7157728433033544,0.7387031001750678
769.6,0.0391596639359377,0.2043315045593066,0.4994081160354018,0.6432003862211378,0.7154422815996118,0.738400873981614
770.1,0.0412883983673389,0.2061630695083768,0.5006669210759819,0.6441536276509753,0.7162700049647676,0.7391749167324689
770.5,0.0440649383148609,0.2087508047377261,0.502996874046584,0.6464634171848955,0.7186006970606376,0.7415157507241193
770.9,0.0456435968558123,0.2100964376017514,0.5039393073265814,0.647223230117498,0.7192969510166521,0.7421820333640843
771.3,0.0442692389327796,0.208528099481646,0.5021622226367898,0.6454005025935113,0.717506931845049,0.7403912187532365
771.7,0.0450580924763425,0.2091017322755652,0.5024333653091889,0.6455606448684948,0.7176742215673292,0.7405322131562695
772.2,0.0459796273407197,0.2097334322427974,0.502545479369332,0.6454039192370901,0.7174109971634145,0.7402298451524781
772.6,0.0484713651339741,0.2120010497869163,0.5046274991719246,0.6474698214390994,0.7195449048900243,0.7423956129116206
773.0,0.0517615669324666,0.2150175055993931,0.5073937770789283,0.6501707965764995,0.7222480594150718,0.7450809135638021
773.4,0.0510293681289954,0.2140056742947069,0.5059494824688694,0.6485482104017043,0.7205158356015651,0.7433473548653116
773.8,0.0503646357306373,0.2131003035655675,0.5046248594708573,0.6470436103802102,0.7189458188731176,0.7417953639743622
774.3,0.0517793965708619,0.2143112979116857,0.5055203915569293,0.6478193114466165,0.7197029986169334,0.7425819758687965
774.7,0.049701744800657,0.2120029174073328,0.5028429685197018,0.6449724242328309,0.7168211412432764,0.7396716766166453
775.1,0.0479359151068918,0.2100208388236309,0.500526472554177,0.6425166871191952,0.7143298552328873,0.7371582500384104
775.5,0.0484054582510463,0.2102202491575985,0.5003734367312086,0.6422040774285062,0.7139762087161573,0.7367940323780555
775.9,0.049823465706522,0.211376088915545,0.5011467831645467,0.6428238540326554,0.7145771247111404,0.7373511984778012
776.4,0.0479390818667995,0.2092546493427522,0.4986995571291523,0.6402632670677736,0.7120340722035937,0.734762154000106
776.8,0.0469385852175737,0.2080332227894879,0.4971345887645031,0.6385342488459347,0.7103021821428225,0.7330102423531145
777.2,0.0473862936509812,0.2083207193512271,0.4972116805626819,0.6386011320854742,0.710435239856082,0.7331383331219268
777.6,0.0474269738486782,0.2080835287417781,0.4964327901184187,0.6375719250886438,0.7092966864380716,0.7319103088211286
778.0,0.049858345098162,0.2103074637056862,0.4983777006639238,0.6394334373653672,0.7111611772950112,0.7337768731957321
778.4,0.0506424584578996,0.2108373087093088,0.4985142065926023,0.6393729948348059,0.711012334569247,0.7336190277608567
778.9,0.0472503444802308,0.2072648865215198,0.4946931843909429,0.6354503601263626,0.7071081142324528,0.7297118422369857
779.3,0.046948210374746,0.2067753547373193,0.4939809872495637,0.6346659727912721,0.7063489142556499,0.72896105833881
779.7,0.0465674588522227,0.2060789383832662,0.4929059869056353,0.6333998587366736,0.7050272592430031,0.7275743540412533
780.1,0.0469100547341413,0.2061326937226589,0.4926203496001231,0.6329414470351885,0.7045196769918333,0.7270288683636458
780.5,0.0457124591744398,0.2047002216385999,0.4909966558553356,0.6313275878623542,0.7029210586781736,0.7254371553124064
781.0,0.0439799626216383,0.2026480978654221,0.4885582727874961,0.6287506910823227,0.700288412158894,0.7227774523341285
781.4,0.0447798389998556,0.2031620244866563,0.488791994053567,0.6288584074142491,0.7003792605305412,0.7228431442982239
781.8,0.0488292684658724,0.2070041420337368,0.4925080254251943,0.632561877993352,0.704110177439331,0.7266225643577542
782.2,0.0483426177752417,0.2063188898597318,0.4915946109409556,0.6315455380372251,0.7030810487703878,0.7256144118397151
782.6,0.0459556608438681,0.203596422957185,0.4882480490267489,0.6277785016280419,0.6991299361193916,0.7215984300917551
783.0,0.0475510511175308,0.2050723133110583,0.4897113302792603,0.6293166899351113,0.7007990868598313,0.7233189568544443
783.5,0.0483800764718226,0.2056264265809421,0.4897225557768963,0.6290302963919824,0.7003903624947649,0.7228707213483899
783.9,0.0501551750662621,0.2071378406254013,0.4908641687136035,0.6299570434108245,0.7012738451557821,0.7237457103932431
784.3,0.0495089892324569,0.2062696828979533,0.489770239898193,0.628768502187867,0.7001353546841228,0.7225991744087655
784.7,0.046097249411514,0.2026008467152257,0.4857477905765763,0.6245334941671875,0.6958909561625118,0.7183102489675576
785.1,0.0448120652785606,0.2011248255970123,0.4841026503023316,0.6228326174854579,0.6942448151534296,0.7166755270314128
785.5,0.0460328954992757,0.202070494125952,0.4846949752412144,0.6232162725670596,0.6945622415757102,0.717028111214014
786.0,0.0473547880946443,0.2031380450253077,0.4854496123346841,0.623828272515197,0.695113855654323,0.7176324329926824
786.4,0.0474317529080549,0.2029384899944589,0.4849719101968193,0.6232486119748506,0.6945208672443626,0.7170445691421642
786.8,0.0470608174063513,0.2023213625033332,0.4841869774665103,0.6224031878836958,0.6936719012602284,0.7162123644095002
787.2,0.0458021329577917,0.2007994744873791,0.482296696918622,0.6203505003856138,0.6915477837362619,0.7140582452091496
787.6,0.0452696918775657,0.1999797927511523,0.4811078441618637,0.6190004857858272,0.690137895332322,0.7126265158283556
788.0,0.0483408288800004,0.2028114015493034,0.4837726603962182,0.6216364164551255,0.6928026436972298,0.7152850111776861
788.5,0.0509702635862201,0.2051716323127541,0.4858991007850348,0.6236527044492628,0.6947742254419906,0.7172483935453204
788.9,0.0507288293292705,0.2045517807667931,0.484813762180879,0.6222735866208375,0.6932351525927288,0.7156700589810172
789.3,0.0511149142514394,0.2047053238643039,0.4847581314599989,0.6221434350074257,0.69311006110636,0.7155903633185778
789.7,0.0449444682058148,0.19828146450023,0.4780542392834065,0.6153328679748311,0.6862918275443377,0.7087933456269455
790.1,0.0454600320170567,0.1984770929633756,0.4778832441509208,0.6150184754175021,0.6858689800379677,0.7083935250088617
790.5,0.0480506619741342,0.2008128159774821,0.479953001166136,0.6169927020957854,0.6878213120659772,0.7103729537152075
791.0,0.048593001913,0.2011434325294611,0.4799990034602645,0.6169508108645259,0.6877520445001302,0.7103106744471889
791.4,0.048842682146386,0.2011614092252525,0.4796087699715624,0.6164217025635094,0.6871447956061615,0.7096900320204039
791.8,0.0517595734343277,0.203924672557156,0.4821900308045771,0.6190533790537377,0.6898200223737926,0.7123873501230753
792.2,0.0509982733498624,0.2028998447415892,0.4807902481524394,0.6174616921393569,0.6881809944427586,0.7107303367104145
792.6,0.0475999221642694,0.1992557803510771,0.476820532347624,0.61331315162335,0.6840202228906339,0.7065477385229826
793.0,0.0502006058897673,0.2015926876011672,0.4787947296421997,0.615086642988517,0.6857618804328818,0.7082579091634725
793.5,0.0562763724022299,0.2074283232556353,0.4843042308620568,0.6204606967254497,0.6911145642769096,0.7136129757691252
793.9,0.0579443591503799,0.2088904185241002,0.4855609889248581,0.6216582628049574,0.692347261557232,0.7148844048159326
794.3,0.0575229539320913,0.2081831431156659,0.4844256486663648,0.6203307773796205,0.6909548352485614,0.7134860535967656
794.7,0.0580910926123338,0.2084963756273913,0.4844138456191483,0.620195772359823,0.6907974653391361,0.7133321293789642
795.1,0.054447096801658,0.2046059276493509,0.4801670099373972,0.6158080484225609,0.6863669453145301,0.7088975157773406
795.5,0.0528286330215511,0.2027274025239007,0.4779015416130696,0.6133079457660584,0.6838146216189752,0.706345901499059
795.9,0.0531603754846615,0.2029423067447812,0.4780192247679483,0.6134319267051311,0.6840063660556478,0.7065748484579799
796.4,0.0531283941498898,0.2027447888837633,0.4774561043301932,0.6127045155788301,0.6832250922358379,0.705793477033582
796.8,0.0567232718019718,0.2061547948455436,0.4806303039479362,0.6157798821934566,0.6862847618909559,0.7088575694656891
797.2,0.057273844566827,0.2064255051256479,0.4804692236937852,0.6153446111668048,0.6857567281526057,0.7082791773212436
797.6,0.053853322284382,0.2027665372480269,0.4765873787142891,0.6113685228332527,0.6817606364929465,0.7043049716606654
798.0,0.0504109605799231,0.1990532516846505,0.4725499860125134,0.6071480377652788,0.6774861014814689,0.7000428037249132
798.4,0.0506674718194423,0.1991188998529926,0.4724445242763303,0.607014028767774,0.6773923448635221,0.6999850512275917
798.8,0.0530593592734105,0.2011918363825272,0.4740263421816644,0.6083391368503984,0.6786114957719712,0.7011455474180919
799.3,0.0553717014308514,0.2032409755707884,0.4758255755734085,0.6100471490833483,0.6803139257139785,0.7027992642924351
799.7,0.0557200211747112,0.2033229759813166,0.4757024567998256,0.6098029888899703,0.6800032188317945,0.7025022667630829
800.1,0.0592083119166751,0.2065162063200705,0.4786991379522757,0.6126544817813236,0.6828268723993085,0.7053079554526234
800.5,0.0591227906945812,0.2061613006625864,0.4780135090001344,0.6117907509916557,0.6818809292492127,0.704331422527081
800.9,0.0575040490507804,0.2043534469073539,0.4760526463945784,0.6098215131164471,0.6799645879075877,0.7024120724258022
801.3,0.0536494565282157,0.2002209351501508,0.4713279689376692,0.6048226002735784,0.6747902994211301,0.6972012372652635
801.7,0.0552576573030027,0.2017008985103005,0.4726465396477345,0.6061789488909356,0.67619197799083,0.6986195654121472
802.2,0.0539476900265038,0.200133973348125,0.4706202391251183,0.6039190885990807,0.6738268216563394,0.6961672925402073
802.6,0.0539300168199929,0.1999423200665575,0.4701965135949777,0.6034234521233551,0.6733423517767937,0.6956748267963377
803.0,0.0538382558273785,0.1996192864049708,0.4694993321997336,0.6025867009669766,0.6724674962271721,0.6947492050241914
803.4,0.0511807196965581,0.1967148810496761,0.4663116428865614,0.5992759700151018,0.6691532073783646,0.6914154796845272
803.8,0.050708324186888,0.1959458728325488,0.4651483167133807,0.5978886507649732,0.66770058963598,0.6899192592993395
804.2,0.0518063077538847,0.1967726433954546,0.4657945515910467,0.5984611271568169,0.6682561968784552,0.6905022388418032
804.6,0.0537291741719293,0.1983938721804779,0.4671640240671958,0.5996983647286543,0.6694051104916988,0.6916582269152063
805.0,0.0579902033739198,0.2023963354992626,0.4709443067637098,0.6033934847551908,0.6730821390048745,0.6953558754121176
805.5,0.0531357246095421,0.1972538007880761,0.465423232956919,0.5976706134340047,0.6672878077302091,0.6895192411518549
805.9,0.0476650179732288,0.1914720888159104,0.4592083965457869,0.5912058660128715,0.660719408627324,0.682911127449789
806.3,0.0436175800544346,0.1871672165710909,0.4547189051164592,0.5866255234508057,0.6561672323120696,0.6783585554132289
806.7,0.0478928589547772,0.1911703656956245,0.458462276836871,0.5902364443808371,0.6597738386623704,0.6819295047732735
807.1,0.0522732130358284,0.1953542164756768,0.4624317408741132,0.5941703026522107,0.6637575166590319,0.6858970516958693
807.5,0.0517782977282131,0.1945981937666142,0.4611852742943907,0.5927239625748142,0.6622416126245696,0.6843220286096005
807.9,0.0503246270616697,0.1929247015004263,0.4591527255648535,0.5905381357461759,0.6600345898889995,0.682076954091805
808.3,0.0524804339497366,0.1948571153308108,0.46083443362711,0.5920828004114053,0.6615641930249145,0.6835976341335962
808.8,0.0502090211456223,0.1923195248850399,0.4580544673219847,0.5891650623614716,0.6586473209173254,0.6806686471458985
809.2,0.0527144041616299,0.194538923311025,0.4600254101033295,0.5910062929168517,0.6605070837073266,0.6824989737488233
809.6,0.0540459974906447,0.1955821148798798,0.4606953916675737,0.5914458214993088,0.6608738068464984,0.6828409284069541
810.0,0.0535222155211798,0.1948310893554857,0.4596685267923964,0.5902642321514094,0.6596669320040187,0.6816202333337701
810.4,0.0517115934260685,0.1927359984207834,0.4572171981066906,0.5876054299690532,0.6569334358792731,0.6788445705453181
810.8,0.0534695708886816,0.1943229475946811,0.4587483560956077,0.589177843857668,0.6585798949836716,0.6805005329936374
811.2,0.0547455047994036,0.1953221216620548,0.4592493812712005,0.5893775159574296,0.6586542062044556,0.6805143387171988
811.6,0.053550832056842,0.193918512675118,0.4576691462132667,0.5877530683865311,0.6570325561324406,0.6788805560469044
812.1,0.0530683878725794,0.1931831402474572,0.4567274492703583,0.5867165109099004,0.6559853426183796,0.6778576888953892
812.5,0.0570519498085141,0.196935236300858,0.4602392509678409,0.5900912780473077,0.6593625712978879,0.6812233318835776
812.9,0.0576697820626515,0.1972482109115451,0.4601158694424936,0.5897156365779169,0.6588831917633525,0.6807001204015082
813.3,0.0577457512810421,0.197081594280548,0.45970773813276,0.5892055901602965,0.6583271836372117,0.6801810372020124
813.7,0.0583267787477792,0.1974461619326464,0.4600622686385787,0.5895722963643247,0.6587390592662691,0.6806552701035009
814.1,0.0609762415854192,0.1997692283945101,0.4620053546060584,0.5912777319186868,0.6603456891331546,0.6822497238901938
814.5,0.0606944164096696,0.1992980467601287,0.4613907851338339,0.5906501159067783,0.6597704581820001,0.6816988207393988
814.9,0.0584759925502555,0.1967879082295826,0.4583909566916637,0.5873553003369958,0.656382655970285,0.6782782565215001
815.3,0.0594866987319558,0.1975290472441125,0.4588539905459208,0.5876687115655117,0.6566684503653336,0.6785575750650567
815.8,0.0596179506429993,0.1973654651090442,0.4584066833827285,0.5870585524041403,0.6560096364942802,0.6778565265822482
816.2,0.065056620359981,0.2025522190199234,0.4633351774520987,0.5918451667291136,0.6607770491433427,0.6825710202780023
816.6,0.0685505508250719,0.2057806646407947,0.4662214400559626,0.594564894543271,0.6634396484304758,0.6851892868418095
817.0,0.0604729640863396,0.1975362330302681,0.4578502154268886,0.586228668820669,0.6551831042727388,0.6769438240229826
817.4,0.0584590792417752,0.1952811914597106,0.4552350528395278,0.5833938486796847,0.652297329014791,0.6739961917354794
817.8,0.0583491237170126,0.1949448673890478,0.4546151965991092,0.5826140009442788,0.6514628626127072,0.6731248703148839
818.2,0.0584632906593435,0.1948784008248605,0.4544319318613939,0.5823876974403408,0.6512230344298644,0.6729333199435052
