# ---
# experiment_id: ZIF-67 Synthesis_Aditya_and_Hardik_20250725_151750
# experiment_name: ZIF-67 Synthesis
# operator_name: Aditya_and_Hardik
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of a single vial of MOF - First run
# created_at: 2025-07-25T15:17:50.516132
# instrument_serial: 2
# measurement_timestamp: 2025-07-25T15:32:42.152085
# well_id: A1
# slot: Well A1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250725_151900
# white_id: white_20250725_151905
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 0.625
# solvent_name: methanol
# solvent_vol_ml: 4.375
# total_volume_ml: 6.0
# ---
wavelength_nm,0 min,15 min,30 min
651.2,0.6617487874437303,0.5320297981036185,0.2219589264866638
651.7,0.6570771362275026,0.5273468966844048,0.21728378438833612
652.1,0.6551021807728356,0.5257377455099093,0.2161744905913608
652.6,0.6576485115258981,0.5284637206743683,0.219096937938562
653.0,0.6556182775121042,0.5267411805159533,0.2177858223138335
653.5,0.6527860194411814,0.5238758862264075,0.2148167265157972
653.9,0.6476701968061875,0.5188279761117659,0.20981290860101423
654.4,0.643296005159349,0.5146158354877732,0.2057945745891044
654.8,0.64360453874295,0.515083745441862,0.2064285769197642
655.2,0.642616439978229,0.514084805078154,0.20534788624471484
655.7,0.6410799245360354,0.5131045665090793,0.20521403228484617
656.1,0.6444015683018882,0.5163361667686206,0.20843956499409264
656.6,0.6450134529975207,0.5171292408645087,0.20955212557199124
657.0,0.6444179665352809,0.5166678007525737,0.20925223242646104
657.5,0.6439164668316529,0.5160542356482769,0.2084504271091428
657.9,0.6418500923831496,0.5142774343937877,0.20716502190096403
658.4,0.6402419236920145,0.5129077659694986,0.20624822519876856
658.8,0.6395718835520995,0.5122348579600832,0.2055821666817225
659.3,0.6385409973145022,0.5114386702851341,0.2051339808517457
659.7,0.6371402311184793,0.5101568889559097,0.20402434389965032
660.1,0.6336801526374705,0.506744051177832,0.20072861404820933
660.6,0.6300612704270411,0.5033951566233736,0.197797646576382
661.0,0.6245433179559879,0.4979261814742727,0.19239180643197276
661.5,0.6197770338638817,0.4933111643347124,0.1880639174791962
661.9,0.6191665226983167,0.4928321608799172,0.1878907483707075
662.4,0.6183553932437943,0.4923262874570853,0.1877930632600982
662.8,0.619816562564107,0.493906688222649,0.18961850389945123
663.3,0.6197594133351422,0.493871832012891,0.18971194604375624
663.7,0.6165975921980453,0.490949015771217,0.18721871786689356
664.2,0.6139136901113371,0.488221181556091,0.18457138539811857
664.6,0.6150207982167399,0.4892963411193162,0.18586969473441262
665.0,0.6153988128042605,0.4898887018187958,0.18688525048621618
665.5,0.6133835560151002,0.4879709013728894,0.18511690856728444
665.9,0.613638178941265,0.488244388470379,0.18542614357062767
666.4,0.6120517869007507,0.4867888206843926,0.18423004899523762
666.8,0.6097818345226402,0.4846341773625114,0.18234112270991318
667.3,0.608211643945962,0.4832416507516132,0.1812790878208082
667.7,0.6079044318481865,0.4828270542147465,0.18073465591643392
668.1,0.6026434633126195,0.4780749622233993,0.17676060630187002
668.6,0.5980345796722046,0.4735263353167479,0.17236349542050958
669.0,0.5959822224126917,0.4715188212677528,0.1704508540511902
669.5,0.5956626686332154,0.4712533341946941,0.17035917566424452
669.9,0.597339264684984,0.4729165130220805,0.17208203578912426
670.4,0.5982150080104582,0.4741900540603329,0.17400582761741268
670.8,0.5955975417771063,0.4716156171800014,0.1715186263238223
671.2,0.5886838439143274,0.4646056913664187,0.1642424262924044
671.7,0.5830423473739399,0.4594117200320768,0.15963635035572996
672.1,0.58076578353967,0.4570921452358373,0.15731340345407854
672.6,0.5800528240128592,0.4566321507742433,0.1574169650267928
673.0,0.579684052979648,0.4562758070133336,0.15718588071183953
673.5,0.578868984913271,0.4553978156898761,0.15630982509596666
673.9,0.5766467916549565,0.4534126160050644,0.15482165827761882
674.3,0.5782281228926229,0.4550666067281773,0.15665007169856646
674.8,0.5770793615374515,0.4541055836150455,0.15596014288052723
675.2,0.5740952333490725,0.4513536130923039,0.15357949317365563
675.7,0.5771519459606114,0.4544167970263402,0.15667065093090202
676.1,0.5813092465368597,0.458482362531374,0.16069320047800043
676.5,0.5788912601262545,0.4562486464961545,0.1588777961422658
677.0,0.5778024147151993,0.4551228822347399,0.15778689354557826
677.4,0.5781052232364862,0.4554649146792272,0.1581188889388857
677.9,0.573888046626742,0.4516957782508861,0.15492558990390803
678.3,0.5706958040586615,0.4485836425709441,0.1520077987110078
678.8,0.5676841816638007,0.4456215334491465,0.1493425500983616
679.2,0.5664418767256489,0.4442929821585801,0.1480590068395729
679.6,0.5660131935068792,0.4439853859728784,0.14812795435451587
680.1,0.5661805855834868,0.4441205393315425,0.148293302195649
680.5,0.5635051569683933,0.4415145561510065,0.14586582211388524
681.0,0.5593132907042414,0.4375097775897885,0.1422399245786198
681.4,0.5573528057756184,0.4356144431145224,0.1405588259792844
681.8,0.5582007955427529,0.4364818269975911,0.14158508659608102
682.3,0.5565323724341237,0.4349506404501906,0.14039706018425885
682.7,0.5562413673148623,0.4345100593997451,0.13978420971405078
683.2,0.5536487609391993,0.4321374373494866,0.13784289042217754
683.6,0.5505925771107263,0.4287847477923555,0.13431468807599567
684.0,0.5441707669930766,0.4222852430615772,0.12795374910373178
684.5,0.5426281029426571,0.4210363162587063,0.12733243370837102
684.9,0.5465732249588962,0.4248988980404664,0.1312220438330892
685.4,0.5501755812848466,0.4286301561074083,0.135324311504754
685.8,0.5489060739735716,0.4275555410596641,0.1345628360216905
686.2,0.5451868376463475,0.4238116411447415,0.13073538204489388
686.7,0.5431753309100019,0.4217105746621799,0.12855696881660036
687.1,0.5432225209062373,0.4216964893307585,0.12860951737878426
687.6,0.5438601839872126,0.4223668470906322,0.1295667425127602
688.0,0.5394709212461564,0.4177160869859871,0.12472123755594969
688.4,0.5329468396475603,0.4113509929531171,0.11873263483549322
688.9,0.5301841688106333,0.4086341588981684,0.11619211286539055
689.3,0.5294967057582048,0.4079773843424666,0.11582278218746156
689.7,0.5371028146754077,0.4153593440610278,0.12310620422521097
690.2,0.5419439680030296,0.4203840047855708,0.12860883364787526
690.6,0.5405419974714737,0.4189065484788647,0.1272606663514416
691.1,0.5366636409422431,0.4150134300351063,0.12358479600336937
691.5,0.5341346154418037,0.4124691564060939,0.12121946722607636
691.9,0.5362625958188376,0.4145229058493163,0.12347683438824097
692.4,0.5366287693730056,0.4147853784073992,0.12388733814833403
692.8,0.5318066363895863,0.4099115636102193,0.1190896333463964
693.3,0.5338565172501294,0.4119137047221589,0.12105936662453827
693.7,0.5344332069096577,0.4123586011763874,0.12143950622759155
694.1,0.5332858513742692,0.4113506015708763,0.12084794077966106
694.6,0.5324142551701542,0.4104040487818345,0.11992990454152874
695.0,0.5332288751199569,0.4113158804700801,0.12109139408073916
695.4,0.5306674364228655,0.4085654354620106,0.1183263769435533
695.9,0.5273057890211038,0.4052166994575089,0.1152186315740133
696.3,0.5266799272969238,0.4043006207825899,0.11408493743739165
696.8,0.527863646059446,0.4055591854339235,0.11564788571839237
697.2,0.5248500395018332,0.4024977837360863,0.11267148860147681
697.6,0.5254498313431852,0.4029608559114628,0.11320523722126474
698.1,0.5272527818902789,0.4048576329606732,0.11565350829771252
698.5,0.5257401580324933,0.4032410471303936,0.11424009091467914
698.9,0.5271741433186763,0.4045314346794789,0.11564819492938755
699.4,0.5257431035050956,0.4030206787885521,0.1144020840100527
699.8,0.5240233004651964,0.4011558371490663,0.11261975400802784
700.2,0.5219104608334946,0.3990059096923899,0.11055997572357873
700.7,0.5226128531301093,0.399543412587695,0.11092086317388823
701.1,0.523278548342132,0.4003339347586497,0.11198291389524306
701.6,0.5213911188481996,0.3984689990705226,0.11028148483935825
702.0,0.5196427638073038,0.3965891295400123,0.10838072375384054
702.4,0.5207376664553417,0.3977999406297098,0.10993491024182216
702.9,0.527151171667739,0.404242773066099,0.11654949063418363
703.3,0.5299370008960763,0.4068491716253728,0.11907595012848009
703.7,0.5259376371899251,0.4029039599557331,0.11546631475606849
704.2,0.5217029556922338,0.3985463633935131,0.111156689585123
704.6,0.5201791286259526,0.3967277054016981,0.10911075050612797
705.0,0.5198600594238526,0.3963767714949438,0.10898436019823571
705.5,0.5216959910273579,0.3983296733994736,0.11139773517027868
705.9,0.5246071912911203,0.4010647143427383,0.11410962021575083
706.3,0.5267871701707627,0.4031311575604389,0.11612705113595352
706.8,0.5253563042448453,0.4017217176204159,0.11492745482383897
707.2,0.5247833287841331,0.4010804971265339,0.11435459369001215
707.6,0.5228541234045414,0.3991378736990296,0.11265976332532901
708.1,0.5261467423592,0.402395408266941,0.11611629777827492
708.5,0.5272355658690548,0.4035034057389691,0.11746580716467868
708.9,0.5290524954081126,0.4051858460395803,0.11904787344392073
709.4,0.5287990039246561,0.404801198410869,0.11877480694378056
709.8,0.5295820055094997,0.4054337613263082,0.11950152484405359
710.2,0.5263415710587366,0.402157576722893,0.11648293197024936
710.7,0.5236466073874769,0.3992794744168932,0.11360872061755732
711.1,0.5237372974663479,0.3993692284779448,0.11396788072834586
711.5,0.5216521659038423,0.3973764922562273,0.11231594645489869
712.0,0.5175993157006594,0.392957190551878,0.10756270853882596
712.4,0.5164009411557108,0.3916071739314731,0.10627896300932103
712.8,0.5172939855555367,0.392624204485466,0.1076459771217636
713.3,0.5192125378374988,0.3942955475132685,0.10917390502735409
713.7,0.5195685310946804,0.394720669719479,0.10993627239162156
714.1,0.5165794170255382,0.3915100845109994,0.1067047096024394
714.6,0.5130530437203019,0.3878021337767848,0.10305550062923884
715.0,0.5087340725285895,0.383574102307994,0.09925593486694236
715.4,0.5023476328036426,0.3771202529159162,0.0930026092936342
715.9,0.5023998923202135,0.3767813470318438,0.0923427154165936
716.3,0.5013042133991471,0.3758498530175044,0.0917793280753989
716.7,0.5019545049054209,0.3764346830891955,0.09235652673849923
717.2,0.5074327297901617,0.3819001333601697,0.09802324194803484
717.6,0.5086734664539689,0.3831780516542923,0.09955087675947415
718.0,0.5078267608784774,0.3821398250069739,0.09852022783870694
718.5,0.4995507511281462,0.3737018024747819,0.09012108108787067
718.9,0.4990217789342404,0.3730841660913062,0.0896931625601635
719.3,0.4990911238104935,0.3729804805709679,0.08954441478270082
719.8,0.4945623129713208,0.3684563440884916,0.08523315593185186
720.2,0.4927545081933693,0.3666497414034652,0.08362736415423822
720.6,0.495929917941332,0.3697145159875581,0.08665466109151376
721.1,0.4947505578586096,0.3684708021915384,0.08551907169156926
721.5,0.4939524295118375,0.3676222546509193,0.08480916335747812
721.9,0.4944313143659401,0.3680434753410078,0.08537911579028039
722.4,0.497293264577661,0.3708934639653209,0.08836947303844221
722.8,0.4925512957840595,0.3661128668046653,0.08366702994838424
723.2,0.4878460992088572,0.3614030673613371,0.07914817338863872
723.7,0.483545463760495,0.3570599633860754,0.07490349824855398
724.1,0.4816130427555325,0.3548670113158783,0.07250132059261327
724.5,0.4822235918566346,0.3554575399608121,0.07318991172485201
724.9,0.4875016101971272,0.3607314591174469,0.07862331675675573
725.4,0.4873742764015155,0.3604753106290757,0.07846082712427778
725.8,0.4815262417258388,0.3546957007338058,0.0730251406574299
726.2,0.4741222576458772,0.3473021903881712,0.06590366037118496
726.7,0.4752863588823875,0.3481867681592536,0.0667537820852713
727.1,0.4808253790533781,0.3537086418871663,0.0725293815021243
727.5,0.4847407242043152,0.3576754400093639,0.07672885389655165
728.0,0.4841788513657036,0.3568993292241351,0.07581582732730853
728.4,0.48323628799869,0.3559539223415479,0.07515466729742729
728.8,0.4795727931553478,0.3522163328133267,0.07154237518666623
729.2,0.4807591636781118,0.353192570927356,0.07243897096426213
729.7,0.4772959175636379,0.3497576921591542,0.06929408235343953
730.1,0.4721318889309401,0.3444019600830993,0.06404212319033943
730.5,0.47257276226308,0.3446745667126764,0.06433993008694869
731.0,0.4761522240837834,0.3484494811466815,0.06857711163611917
731.4,0.4804736689657212,0.3525829033892311,0.07270265957420466
731.8,0.4836260556844399,0.3557938677899441,0.07617352597647697
732.3,0.4888801095479496,0.3609918584978668,0.08147461309015322
732.7,0.4909707674888675,0.3628224740323682,0.0831491236529846
733.1,0.4872582804331251,0.3592137147811644,0.07978828836849797
733.5,0.4845120916743304,0.3564258176694754,0.07714409487443089
734.0,0.4887405957329389,0.3606409880715895,0.0815400165929076
734.4,0.4889343310046244,0.3605925036313492,0.08133416184726981
734.8,0.4856118178814992,0.3571567424003679,0.0779148319136747
735.3,0.4822127250884077,0.3539078593892151,0.07508187926933074
735.7,0.4811192732951836,0.3528282547610525,0.07419650589641733
736.1,0.4809985609931425,0.3527238915289437,0.07430601621800345
736.5,0.4815754296542169,0.3530545639712053,0.07447331726065987
737.0,0.4783292016451429,0.3496949070940253,0.07125470494740355
737.4,0.4769066531273208,0.3483231250488424,0.07018759856945218
737.8,0.4816627434741281,0.3528796699745688,0.07461456127164091
738.2,0.4866137560611967,0.3579030392475141,0.07987780592216458
738.7,0.483381093469391,0.3545393730506843,0.07654946000934439
739.1,0.4808127642835936,0.3520360693714484,0.07431623163142269
739.5,0.4769289568985527,0.3481493817168389,0.07058771286670226
740.0,0.4749898596545252,0.3461884286130653,0.06886703471755146
740.4,0.4791763898876309,0.3500406244279024,0.07269211016926305
740.8,0.4814733774792813,0.3521798471415595,0.0750669586515436
741.2,0.487130844531563,0.3576885667782989,0.08063597193603415
741.7,0.4843846874858761,0.3548262738204386,0.07774114542275098
742.1,0.4795647008517354,0.3500435208401574,0.07308182213487185
742.5,0.4746586497300706,0.3452876119075121,0.06857294447899168
742.9,0.4718428083087336,0.3423524019407981,0.06561085468200921
743.4,0.4687491909576502,0.3392192061865051,0.06267817710848887
743.8,0.468844870136755,0.3392798173290041,0.06304462938322436
744.2,0.4678559993871635,0.3379483819743022,0.06154490199609415
744.7,0.4692546077218205,0.3393118789230431,0.063201585080664
745.1,0.4730969553777132,0.3429007888995479,0.06684845717933799
745.5,0.4755473008214119,0.3451486515117078,0.06915500534901631
745.9,0.4748546674561701,0.3442991947213976,0.06833553633091013
746.4,0.4712101773673068,0.3405799395048986,0.06472204229834683
746.8,0.4677194690372923,0.3369644362987337,0.06117775957532639
747.2,0.4651490484170301,0.3342836715106804,0.058539670959844005
747.6,0.4634550002339012,0.332599344855404,0.05706612653748353
748.1,0.467534935522475,0.3366522999602249,0.061226701184565344
748.5,0.4776122150769807,0.3465195838306815,0.07098256587428786
748.9,0.4778143814593857,0.3467421855559953,0.07139031020599469
749.3,0.4739063222952576,0.342781422767872,0.06755480665450614
749.8,0.4723294904770957,0.3410227103634096,0.06585407199413029
750.2,0.4699958716806233,0.3385011561979636,0.0633988939850027
750.6,0.4676899298139596,0.3361996358094268,0.06129687299234098
751.0,0.4659709903366645,0.3343648442638317,0.05936948741426533
751.5,0.4655308271221391,0.3338055050273216,0.05872851220221434
751.9,0.4673968429651447,0.3359614917696654,0.061344731749350095
752.3,0.467995583925845,0.3363274245179196,0.06158277470430255
752.7,0.4650633606673955,0.3335071779529125,0.05907700198428183
753.2,0.4658804619793372,0.3342559447367762,0.0598840524950551
753.6,0.466378371936418,0.3346061455109265,0.06016115169743226
754.0,0.4671670208590636,0.3355466765806711,0.061403030486272346
754.4,0.4624767513066729,0.3306854756688013,0.05641312181688847
754.9,0.4560622253393915,0.3243839454772319,0.050486528249574426
755.3,0.457685256323782,0.3257229382530994,0.05168619911877328
755.7,0.4582286169191909,0.3263408488198409,0.052656181683913755
756.1,0.4576939752372714,0.3257091565787839,0.05222359073319146
756.5,0.4602869578875767,0.3281386966105669,0.05466171540015299
757.0,0.4610933542296345,0.3289607647173324,0.05561613888226346
757.4,0.4632016988931907,0.3312225936046679,0.058070707437083965
757.8,0.4642902630117602,0.3323731885395529,0.05929899254624564
758.2,0.4666307890905626,0.3346804147027187,0.061587637706733186
758.7,0.4679696578694938,0.3358847510235663,0.06278759091371026
759.1,0.4656284919876903,0.3332122070785932,0.05995278082941922
759.5,0.4652100410708737,0.3328779225540436,0.06007321320397571
759.9,0.4622384999882331,0.3298143790624118,0.05715257112517189
760.4,0.4639931305216966,0.3314883394360784,0.058873527131529255
760.8,0.4643241564414876,0.3317330089353943,0.05914501194658282
761.2,0.4602095219988242,0.3275967852021743,0.05505368156947873
761.6,0.4575925510264872,0.324891980900584,0.052410884225640254
762.0,0.4609314230088447,0.3280881589856839,0.055693269887062316
762.5,0.460137867898914,0.3271777003773383,0.05503746354626037
762.9,0.4571948254238032,0.3241125643245682,0.05214819387289769
763.3,0.4577887894573457,0.3246238069149788,0.05272667137260427
763.7,0.4611135096651533,0.3277859084261517,0.05590603376852201
764.2,0.4626494256797809,0.3293300482899301,0.05767446942860618
764.6,0.4633226534444876,0.3296855591083485,0.05790607047508408
765.0,0.4626679599516782,0.3290430004854474,0.05767548756941003
765.4,0.4632157978737075,0.3294692698321469,0.05836315667738778
765.8,0.4591540006993956,0.3252046750080464,0.054144761005535454
766.3,0.4530846112407095,0.3188965408521942,0.04776351856078919
766.7,0.4512825762667273,0.3170935861869681,0.046178033497947066
767.1,0.4515501023209085,0.3171358072263022,0.04620279444707583
767.5,0.4560452098859032,0.3217141696140167,0.05111509636368687
767.9,0.4584186492650119,0.3239163651405147,0.05334173197185614
768.4,0.4561331565305646,0.3215098690855357,0.05087027848663359
768.8,0.454999770717569,0.3203339335001495,0.04969010507281076
769.2,0.4513460867081079,0.3166870679695541,0.04623979152506071
769.6,0.4520350405015362,0.3172605869077223,0.046898141717620356
770.1,0.4521941024638292,0.3174668231641737,0.047395220547499506
770.5,0.4525038744921693,0.3175240749339758,0.04734824777408685
770.9,0.4523146723981906,0.3172842202258326,0.047252913355255895
771.3,0.45277914468504,0.3175818560037255,0.047376390691448125
771.7,0.4466141251438812,0.3113714811465525,0.0411721222543893
772.2,0.4439239384706708,0.3090038034911813,0.03931764959762753
772.6,0.4475301513895044,0.3122380993218773,0.042309450141810395
773.0,0.4457547932151574,0.3103650326152796,0.040474094570143906
773.4,0.4474226687689264,0.3119688366089426,0.04231201462852238
773.8,0.4483830563513568,0.3129494896704164,0.04363136398822748
774.3,0.4450187324806391,0.3095215290256765,0.040246078271417705
774.7,0.4426253757663715,0.3069940928642771,0.03779600150726658
775.1,0.4423795177213849,0.3067018414946968,0.03768887644992585
775.5,0.4448462668095055,0.3091262041424263,0.04035679993786897
775.9,0.4469098059511218,0.3110439350292462,0.04235797650983358
776.4,0.443571558920425,0.3075215497631978,0.03877464583753731
776.8,0.4425768284152525,0.3066119646807915,0.03800661022020659
777.2,0.4399251520983882,0.3038911469386723,0.035151064736807645
777.6,0.4381315948662859,0.3024614144485059,0.034299754314166465
778.0,0.4408261631136475,0.3049272067867975,0.03670809502309083
778.4,0.4376939752723665,0.3017110000454526,0.0336731340994267
778.9,0.4351402066950398,0.2991269697892827,0.03128862065907846
779.3,0.4368384014746105,0.3005733275246224,0.03262906500167665
779.7,0.4366589996511166,0.3004818603681227,0.03276769206780495
780.1,0.4342052674529446,0.2979873391023362,0.0302990757264682
780.5,0.4360028682885093,0.2997644474724814,0.03213508763709886
781.0,0.4359169626488979,0.2995708044845142,0.03206525643554625
781.4,0.4388795294468225,0.3023625531708283,0.03493709984757021
781.8,0.4403696283618966,0.303603160945326,0.036052163309016984
782.2,0.4415578583586448,0.3046382512692961,0.03705818287542782
782.6,0.4408672933507286,0.3044084514057367,0.03752524807722476
783.0,0.4407950039116162,0.3038535027218126,0.03642799114903008
783.5,0.4410076425902351,0.30431364795265,0.03723530039600358
783.9,0.4400332940178461,0.3034252060679387,0.036575055406750115
784.3,0.4386721495955508,0.3018927311651092,0.03495431405096175
784.7,0.4335658214011844,0.2968266960421885,0.030079014688597076
785.1,0.4322876734146502,0.2951962290888336,0.02824164210249074
785.5,0.4321979203910261,0.2952860800900748,0.028611405514934272
786.0,0.4340748349029288,0.2971964868142892,0.030559538683310312
786.4,0.4359227957414724,0.2990032433125212,0.03232486272563723
786.8,0.4349439346390338,0.2979515912689086,0.031286926988779946
787.2,0.4255995494464096,0.2885709544057939,0.022026387480560527
787.6,0.4257520317632475,0.2888488176681679,0.02266887709341762
788.0,0.4347786532963218,0.2976015108424516,0.031271729696941114
788.5,0.4355954331342746,0.2983738361928616,0.03224813600943975
788.9,0.4370680668312666,0.2999947798981748,0.0342106136196443
789.3,0.4354459008588273,0.2982270392590237,0.03242894814795848
789.7,0.4262699063040751,0.2890318514503612,0.023357027459827137
790.1,0.4297741440269393,0.292597933234501,0.027132004812094313
790.5,0.42830657409924,0.2910416570896357,0.02567182612865491
791.0,0.4315068293095556,0.294173644429843,0.028872996601368266
791.4,0.4339255653543262,0.2966081173708699,0.031487012056394266
791.8,0.4378566651028009,0.3003525629843417,0.035069079811483994
792.2,0.4322658872410202,0.2948067831156918,0.02969407251000625
792.6,0.4221231996952072,0.2846858906689401,0.01973423384467766
793.0,0.4233713475304566,0.2859330193125337,0.02117599016837162
793.5,0.4293234832121336,0.2917814928216176,0.027130756773599687
793.9,0.4343686384453438,0.296672284852768,0.03212358962178271
794.3,0.4303136833773723,0.2924496056590755,0.028100085779465638
794.7,0.4282560156308492,0.2902694417960723,0.026198046927722277
795.1,0.4281838318299317,0.2901981744280426,0.026368689426639752
795.5,0.4270813298031659,0.2889987469838367,0.02528976493385019
795.9,0.4259212292705513,0.2876591852326785,0.02383565180544494
796.4,0.4261928109040556,0.2878869271728762,0.024059809760538887
796.8,0.4270355410554136,0.2886961524465913,0.024896591935950556
797.2,0.4227400558705231,0.284599527094675,0.02112720941709055
797.6,0.4192011327759228,0.2809766810806349,0.01744842869290585
798.0,0.4205722230526543,0.2824797127362803,0.01921274459533555
798.4,0.4260769477542881,0.2875460083990275,0.02401575602402854
798.8,0.4293739996830766,0.2910745754143091,0.027981833606485505
799.3,0.4313446016942127,0.2930000208652467,0.030070502534135596
799.7,0.4262132816913998,0.2876898542261232,0.024873852141399897
800.1,0.4236068552131861,0.2849092990765862,0.022194282933221444
800.5,0.4180624485497275,0.2792474607012807,0.01675748404020263
800.9,0.4107348723723308,0.2716223201440306,0.00908635428412829
801.3,0.4105376071127194,0.2715879778478541,0.009515289873129856
801.7,0.4126157524353972,0.273371144107275,0.011042909294632244
802.2,0.4122511859221353,0.2731476973662354,0.011163774678859968
802.6,0.4153993901235139,0.2760249226784745,0.013960624217496945
803.0,0.4127432012715447,0.2731876240408777,0.011215779211776999
803.4,0.4112787038525174,0.2715712394504369,0.00977828271943747
803.8,0.4136252451625359,0.274060944965368,0.012669367803056024
804.2,0.4135984920480469,0.2739121171608445,0.012501132985457342
804.6,0.4134849269197559,0.2737675416498281,0.012332810841641523
805.0,0.415557776406368,0.2757790133501606,0.014319583596251255
805.5,0.4116259244537753,0.2717771317037141,0.010426432461655116
805.9,0.4053501736113979,0.2657516697894871,0.00495784034592681
806.3,0.3973530301863895,0.2574320021658083,-0.0
806.7,0.3996167486012258,0.2595717491290019,-0.0
807.1,0.4062235090655992,0.2658596580924294,0.004748119764481336
807.5,0.4106569378290051,0.2706189499955861,0.009818724195206907
807.9,0.4124463118672344,0.2726182399877102,0.011936191374987169
808.3,0.4106263595362132,0.2708896311106964,0.01033398495638484
808.8,0.4089674060496718,0.2690885325956018,0.008605963542156338
809.2,0.4059391564598215,0.2659379067860883,0.005606084304119819
809.6,0.4026127102484582,0.2624643764102927,0.0022365397832616054
810.0,0.4024188306793427,0.2622878771021433,0.002316431489640605
810.4,0.4043577363439085,0.2641880300890115,0.004467294910882061
810.8,0.4079254599673285,0.2673624589031425,0.007410445218995064
811.2,0.4091047463630035,0.2687048948032136,0.009053584428096445
811.6,0.409431858986043,0.268794600724584,0.009018390692804568
812.1,0.4096306764902501,0.2688160680706024,0.008929692788550849
812.5,0.411828100855502,0.2710179952331084,0.011255044482591505
812.9,0.4065356374232716,0.2657898430628321,0.006327976194254548
813.3,0.4033744302876934,0.262594692523771,0.003401276835062717
813.7,0.4073288797191249,0.2659544062623168,0.0064555097130813465
814.1,0.4077837645081274,0.2665712227152926,0.0075384775173326255
814.5,0.4082675429559589,0.266808363546575,0.007573450881469073
814.9,0.4042291876540893,0.2630990254786426,0.0043846135846874945
815.3,0.4058395926038756,0.2646609593103218,0.005973296583077707
815.8,0.4060084120604371,0.2648763956597606,0.006391939469324132
816.2,0.4072192391690186,0.2659255550189186,0.007452491417051471
816.6,0.4036569453445128,0.2624765731473699,0.004205789747222669
817.0,0.4037198877603202,0.2621313893467489,0.0034920223144646392
817.4,0.4025744010383454,0.2610476051200189,0.0025938480430427575
817.8,0.4011669085767309,0.259696722446,0.0013599593245889672
818.2,0.4032890190124065,0.2617436698698291,0.0034338048644449643
818.6,0.4027421442708053,0.2611252583885957,0.0029382757432118707
819.0,0.4024043698342411,0.2606339148450864,0.002613501935562144
819.4,0.4049642521852197,0.2631992002341615,0.005436407514475864
819.8,0.4016696361063752,0.2597154189374022,0.0019067492872743234
820.3,0.4013371778544801,0.2593258205023006,0.0015637706208579678
820.7,0.405420577208994,0.263273711903439,0.005402684911813956
821.1,0.4049518167676157,0.2627255264398122,0.004851001060974602
821.5,0.4046774936487968,0.2623518258983741,0.004573233322476665
821.9,0.4010699793540651,0.2587130737357235,0.0011151054525343248
822.3,0.3931006911562428,0.2508592742799664,-0.0
822.7,0.3895785105031384,0.2470122343800254,-0.0
823.1,0.3865517422705102,0.2441926647309403,-0.0
823.5,0.3883131631117122,0.245682055464765,-0.0
823.9,0.3897865361058438,0.2470785694895033,-0.0
824.3,0.3913115924450481,0.2485446787429883,-0.0
824.8,0.3953134496751544,0.2525274233998281,-0.0
825.2,0.3902369658817424,0.2474152558149448,-0.0
825.6,0.3904707991623087,0.2475328895150918,-0.0
826.0,0.3877881769393528,0.2446939297964115,-0.0
826.4,0.3849597013857633,0.2418035430317839,-0.0
826.8,0.3932399907685449,0.2498891450461269,-0.0
827.2,0.4041203749503152,0.2604260284475036,0.004294775720030643
827.6,0.4013329786642754,0.2577737005512273,0.002119081646146254
828.0,0.3995947019549967,0.2557170309872179,-0.0
828.4,0.394741988104747,0.25099315072821,-0.0
828.8,0.390715362800072,0.2470838876740083,-0.0
829.2,0.3935426307961181,0.2496656773710708,-0.0
829.6,0.3944908814754149,0.2507629493320186,-0.0
830.1,0.3916031039066754,0.2477325317657157,-0.0
830.5,0.3888694207651362,0.245049860000158,-0.0
830.9,0.3908323305809054,0.2468552800372508,-0.0
831.3,0.3920667563421875,0.2481890244966519,-0.0
831.7,0.3960230752395461,0.251646828160835,-0.0
832.1,0.3876199853128048,0.2434760887271746,-0.0
832.5,0.386723165968336,0.2421085414417678,-0.0
832.9,0.3869773949765989,0.2427286772269785,-0.0
833.3,0.390811227235566,0.2461886349894819,-0.0
833.7,0.3928054246459054,0.2482790388461216,-0.0
834.1,0.3905655686456303,0.2458546596082352,-0.0
834.5,0.3864847755298087,0.241813231573809,-0.0
834.9,0.3899673024136763,0.2452671589182519,-0.0
835.3,0.3979178166585176,0.2529705345816972,-0.0
835.7,0.3945436363040703,0.2495422907144164,-0.0
836.2,0.3844955159466136,0.2399034269390145,-0.0
836.6,0.3847231894700081,0.2397411385053019,-0.0
837.0,0.3880986312208389,0.2429747110041037,-0.0
837.4,0.3878667185003771,0.2427821330489211,-0.0
837.8,0.3936936497367678,0.248252974025546,-0.0
838.2,0.3979042700494749,0.251929821801283,-0.0
838.6,0.3980442998578806,0.2522279071771066,-0.0
839.0,0.3908552939387937,0.2446890578746831,-0.0
839.4,0.3828398284108512,0.2367098707916859,-0.0
